fips_cc,white,black,api,native,multiple,hispanic
17067,9.42607665999259e-05,1.4124509033924468e-06,3.7642443712312858e-06,1.1459717493978318e-05,2.1877408379473593e-05,3.6852457245976454e-06
17069,2.1135973248139893e-05,2.9735808492472566e-07,1.7566473732412666e-06,6.92913150798689e-06,4.119771707822949e-06,1.1036029977404714e-06
17071,3.619256780553964e-05,4.212572869766947e-07,1.31748552993095e-06,4.530585985991428e-06,9.233971069258334e-06,1.596282907446039e-06
17073,0.00023540367520327618,2.046814817898528e-05,1.3676754548807004e-05,3.171410190194e-05,8.623108367753553e-05,4.7415514510063825e-05
17075,0.00013902525835940915,5.922381858084119e-06,8.093125398147265e-06,1.9987879349962184e-05,4.304451129208116e-05,3.1373856650050544e-05
17077,0.00023206001692336912,0.00021689794311217697,0.00013237592705496687,7.622044658785579e-05,0.00020755125741825272,4.822350956198096e-05
17079,4.8331060591384126e-05,3.2213792533511947e-07,1.7566473732412666e-06,3.997575869992436e-06,7.955421228899488e-06,1.596282907446039e-06
17081,0.00017165632348195686,8.132743622691246e-05,1.7252786701476726e-05,2.771652603194756e-05,8.395810618356425e-05,1.574604991418994e-05
17083,0.00011293965762722498,2.453204200628987e-06,5.458154338285364e-06,1.7855838885966217e-05,3.750412865052616e-05,4.414411990961886e-06
17085,0.00010964159468749845,2.626663083501743e-06,5.207204713536612e-06,1.2525737725976302e-05,2.571305790055013e-05,1.2218461760698076e-05
17087,5.60316069329883e-05,2.5622354984347194e-05,2.070334404177207e-06,1.1193212435978823e-05,1.576878136442577e-05,7.646392198630409e-06
17089,0.0015440456660230902,0.0007778887501630823,0.0012125885867859715,0.0014367287676752818,0.0012078034158589902,0.003128596255415907
17091,0.0004215238538202856,0.0004328790321291694,7.126969342864568e-05,0.00011832824575177612,0.00027801355973136247,0.00020176227662262403
17093,0.00043387005871139706,0.0001696180076091456,0.0002286778455523006,0.00012978796324575445,0.00028738959189399403,0.0003553601652724318
17095,0.00022867582945219043,9.676527680258781e-05,2.333831510163397e-05,4.317381939591831e-05,0.00016649560143339642,5.0470129950238344e-05
17097,0.0023285742876163786,0.001277301653794159,0.0029132741937082664,0.001612622105954949,0.00183585550966193,0.0027702405962924653
17099,0.0005089757162865825,5.555640220010291e-05,5.0880036417809544e-05,8.981220454583008e-05,0.00018141201623758296,0.00018164122911024867
17101,7.393537717721802e-05,4.066371811345623e-05,3.3250825279209687e-06,1.3591757957974285e-05,2.045679744574154e-05,1.099661558462827e-05
